ADDRESS,STREET NUMBER,STREET,APARTMENT,CITY,COUNTY,STATE,ZIP CODE,LIST PRICE,PRIOR PRICE,PRIOR PRICE DATE,CHANGE FROM PRIOR PRICE ($),CHANGE FROM PRIOR PRICE (%),ORIGINAL PRICE,ORIGINAL PRICE DATE,CHANGE FROM ORIGINAL PRICE ($),CHANGE FROM ORIGINAL PRICE (%),SALE PRICE,SALE DATE,STATUS,LISTING TYPE,PROPERTY TYPE,BEDS,FULL BATHS,PARTIAL BATHS,SQ FT,PRICE/SQFT,LOT SIZE,YEAR BUILT,NEIGHBORHOOD,DESCRIPTION,PRIMARY PHOTO,NUMBER OF PHOTOS,VIRTUAL TOUR,MY NOTES,DATE SAVED,MLS ID,DAYS ON TRULIA,URL,AGENT NAME,AGENT EMAIL,AGENT PHONE,BROKER NAME,PROVIDED BY,LISTING SOURCE URL,OPEN HOUSE DATE (1),OPEN HOUSE TIME (1),OPEN HOUSE END TIME (1),OPEN HOUSE DATE (2),OPEN HOUSE START TIME (2),OPEN HOUSE END TIME (2),OPEN HOUSE DATE (3),OPEN HOUSE START TIME (3),OPEN HOUSE END TIME (3)
      12655 SW 131st Ave Tigard OR 97223,12655,SW 131st Ave,,Tigard,Washington,OR,97223,379900,$385000,May 2 2014,-$5100,-1.3%,$385000,Apr 16 2014,-$5100,-1.3%,,,For Sale,Resale,Single-Family Home,4,2,1,2206,172.21214,7 840 sqft,1993,,Location location location... Close to parks Hwy 217 malls and entertainment venues. Incredible pride of ownership shows in this 4 bedroom/2 1/2 bath home. New fence new fireplace newer HVAC surround sound wonderful well-maintained hot tub and incredible landscaped yard for entertaining.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/2/0/b/3/picture-uh=23e1ca24893949c39242d2f8746230e4-ps=20b35c258f8520251d4394fd1851b76.jpg,17,http://www.hasson.com/property/28928469/syn/3/,,2014-05-04 17:15:51,14364187,25,http://www.trulia.com/property/1082155983-12655-SW-131st-Ave-Tigard-OR-97223,Hasson,johnsonj@hasson.com,(503) 212-5056,,Hasson,http://www.hasson.com/property/28928469/syn/3/,,,,,,,,,
      10225 SW Hillview St Tigard OR 97223,10225,SW Hillview St,,Tigard,Washington,OR,97223,385000,$399000,May 2 2014,-$14000,-3.5%,$399000,Apr 22 2014,-$14000,-3.5%,,,For Sale,Resale,Single-Family Home,4,2,0,2969,129.6733,0.38 acres,1960,,Exceptionally nice larger property in Tigard. Well-landscaped and private w/covered deck w/back yard view and main deck plus patio. Large vegetable garden + play area. Front yard has water feature. Well-maintained home w/huge garage hardwd floors lrg family/ kitchen. Generous living and dining rms. Lower level has 4th bedrm fam rm w/frplc. Storage abounds. Newer roof gutters windows ext. paint deck and AC. Awaits your decorating touch.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/c/4/3/9/picture-uh=95c4a37b694f6fef3d5d86fbce585eca-ps=c439fa5e987f7257ea79987dd816fb0.jpg,34,http://tour.circlepix.com/home/XWSP4P,,2014-05-04 17:15:25,14357873,18,http://www.trulia.com/property/3153251865-10225-SW-Hillview-St-Tigard-OR-97223,Sharon Murphy,sharonmurphy@windermere.com,503-789-0376,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/24295568/?channel=trulia,,,,,,,,,
      5440 SW Prosperity Park Rd Tualatin OR 97062,5440,SW Prosperity Park Rd,,Tualatin,Clackamas,OR,97062,419900,$429900,May 3 2014,-$10000,-2.3%,$429900,Feb 18 2014,-$10000,-2.3%,,,For Sale,Resale,Single-Family Home,3,2,1,2312,181.61765,0.84 acres,1965,Stafford - Tualatin Valley,Open House Sunday 5/11/2014 11am-2pm. Great privacy and spacious country feel in Stafford area on .84 acres. Immaculate with recent interior and exterior paint. Remodeled kitchen and baths. 1999 addition of 1500 sf. Media room has 106" screen speakers and projection TV. Master Suite w/ bonus is possible in-law quarters. Patio deck and RV parking. Location allows for choice of Wilsonville or West Linn High School.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/6/0/7/e/picture-uh=e2dab7ba413416d618eb95cf7cf3fd29-ps=607eb358793f0e581f4fef5da971c.jpg,14,,,2014-05-04 17:14:59,13371575,81,http://www.trulia.com/property/1039254020-5440-SW-Prosperity-Park-Rd-Tualatin-OR-97062,Jay Moses,jaymoses3@yahoo.com,5034300464,,Premiere Property Group,http://listings.listhub.net/pages/RMLSOR/13371575/?channel=trulia,,,,,,,,,
      3065 Royce Way Lake Oswego OR 97034,3065,Royce Way,,Lake Oswego,Clackamas,OR,97034,449950,$469000,May 3 2014,-$19050,-4.1%,$469000,Apr 6 2014,-$19050,-4.1%,,,For Sale,Resale,Single-Family Home,4,2,1,2726,165.0587,0.3 acres,1977,Palisades,The one you've been waiting for! On nearly 1/3 acre private yard backs to creek in the coveted Westridge neighborhood 1/2 block to Westridge Elementary. Great room plan with huge kitchen opens to family room w/fireplace & slider to decks. Master suite on main + 3 additional spacious bedrooms. Light filled living room PLUS huge upper bonus room w/wet-bar to entertain. Newer furnace windows ext paint fabulous decks. Tons of storage!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/4/f/a/d/picture-uh=c5f0994856a123b92dbdf4f8a1c79cf-ps=4fad1843cf8e49e42d95c6d714c8334.jpg,17,http://www.hasson.com/property/28708996/syn/3/,,2014-05-04 17:13:54,14439982,155,http://www.trulia.com/property/3139815728-3065-Royce-Way-Lake-Oswego-OR-97034,Hasson,inmant@hasson.com,(503) 793-0611,,Hasson,http://www.hasson.com/property/28708996/syn/3/,,,,,,,,,
      8586 SW Bellflower St Tigard OR 97224,8586,SW Bellflower St,,Tigard,Washington,OR,97224,366900,$369900,May 3 2014,-$3000,-0.8%,$369900,Apr 28 2014,-$3000,-0.8%,,,For Sale,Resale,Single-Family Home,3,,,2151,170.57182,,1999,,Open Sunday May 4 12:00 pm to 2:00 pm! Absolutely immaculate home! Gorgeous hardwoods tall ceilings & updated paint carpet and fixtures. Open kitchen with pantry granite counters & eating bar. Dual faced fireplace built-ins and slider to new paver patio and private backyard overlooking field. Fabulous bonus room/media room. Master Suite with w/in closet tile floors double sinks & soaking tub. All appliances included.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/5/f/2/6/picture-uh=6fb969c56332491c668120e644bcedd1-ps=5f26f2d56fd664c3b6b7cc07aa7851f.jpg,16,http://www.vht.com/392125427,,2014-05-04 17:13:21,14238352,86,http://www.trulia.com/property/1082715165-8586-SW-Bellflower-St-Tigard-OR-97224,Tyler Combs,tyler@abletongroup.com,5034510545,,BHHS NW Real Estate Lake Oswego,http://www.bhhsnw.com/mls=RTR14238352&s=trulia,,,,,,,,,
      22747 SW Cowlitz Dr Tualatin OR 97062,22747,SW Cowlitz Dr,,Tualatin,Washington,OR,97062,462000,,,,,,,,,,,For Sale,Resale,Single-Family Home,5,3,1,3301,139.9576,6 098 sqft,2005,,One of only 5 homes with a view overlooking KollerPond! Gorgeous home features fresh ext/int paint refinished hardwood floors new landscaped yards w/ brick dcor sprinklers & raised beds. Kitchen with granite gas appl & center island. A/C Cental Vac 3 car gar & second family room downstairs! Must see! Seller motivated all reasonable offers will be considered!!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/3/3/e/a/picture-uh=12f3605662c37daf1fe5728278d6c977-ps=33ea8763443b7d82433029fb307f1bcc.jpg,16,,,2014-05-03 18:29:15,13444239,8,http://www.trulia.com/property/3154435203-22747-SW-Cowlitz-Dr-Tualatin-OR-97062,Patti,keagmom@yahoo.com,(503) 888-9818,,Oregon First,http://listings.listhub.net/pages/RMLSOR/13444239/?channel=trulia,,,,,,,,,
      19786 Wildwood Dr West Linn OR 97068,19786,Wildwood Dr,,West Linn,Clackamas,OR,97068,489000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,3414,143.23375,10.0 acres,,Hidden Springs,Unparalleled Views of Mountains & City Lights! Entertainer's Delight W/3 bright levels of inviting spaces & amazing views. Outdoor living at its finest with the expansive decking & covered barbecue area. Formal Living & Dining with Hi/Coved Ceilings wainscoting & fireplace. Gourmet Kitchen features cooking island pantry hardwoods & cherrywood cabinets. Mstr Bdrm W/french doors to bath. Sep.entrance to LL study & HUGE bonus room.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/1/0/1/7/picture-uh=1993bdfc2b7e24293f4dc7823d55a22-ps=1017db9bac437ba4e2211f8236c256f.jpg,16,,,2014-05-03 18:28:43,14486008,8,http://www.trulia.com/property/3154464553-19786-Wildwood-Dr-West-Linn-OR-97068,Connie Carver,conniecarver@bhgpartners.com,(503) 380-3191,,19786wildwooddr.com,http://www.19786WILDWOODDR.com,,,,,,,,,
      10186 SE Bristol Loop Happy Valley OR 97086,10186,SE Bristol Loop,,Happy Valley,Clackamas,OR,97086,350000,$360000,May 2 2014,-$10000,-2.8%,$379000,Mar 2 2014,-$29000,-7.7%,,,For Sale,Resale,Single-Family Home,3,2,1,2593,134.97879,,2001,,Spacious end unit ground level condominium featuring 3 spacious bedrooms (master suite on the main floor) 2.5 bathrooms and a 2 car attached. The home offers a great room style floor plan with a partially finished downstairs offering approximately 484 sq.ft. of flex space (storage bonus room home office etc.) There is also a covered balcony with gas plumbed for a BBQ with territorial views. Community Pool and Clubhouse.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/9/9/9/3/picture-uh=441e571df67fcfb4a1da8dcf48c2f74-ps=9993d121b93bd25bba323839f63d14d.jpg,15,http://www.hasson.com/property/25604314/syn/3/,,2014-05-03 18:27:32,14343729,69,http://www.trulia.com/property/3147597596-10186-SE-Bristol-Loop-Happy-Valley-OR-97086,Hasson,randy@hasson.com,503-212-5021,,Hasson,http://www.hasson.com/property/25604314/syn/3/,,,,,,,,,
      48 Spinosa Lake Oswego OR 97035,48,Spinosa,,Lake Oswego,Multnomah,OR,97035,489500,$510000,Apr 30 2014,-$20500,-4%,$510000,Mar 18 2014,-$20500,-4%,,,For Sale,Resale,Single-Family Home,3,2,1,2848,171.875,5 662 sqft,1985,Mount Park,Great updated and sophisticated family home on quiet cul-de-sac. Southern view exposure wonderful master suite enclosed courtyard and view deck from living room. Finished lower level with deck to yard.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/7/9/c/9/picture-uh=5bfdbfaf4d1242304f37b563c9574fd-ps=79c9bfdaf446281940faa323397cbb5.jpg,17,http://www.hasson.com/property/26111053/syn/3/,,2014-05-02 07:36:04,14151863,53,http://www.trulia.com/property/3149324515-48-Spinosa-Lake-Oswego-OR-97035,Hasson,nielandj@hasson.com,(503) 534-1587,,Hasson,http://www.hasson.com/property/26111053/syn/3/,,,,,,,,,
      16290 SW Stahl Dr Tigard OR 97223,16290,SW Stahl Dr,,Tigard,Washington,OR,97223,475000,$485000,May 1 2014,-$10000,-2.1%,$485000,Apr 4 2014,-$10000,-2.1%,,,For Sale,Resale,Single-Family Home,4,,,2824,168.20113,7 840 sqft,1997,,* * * * Spectacular Former Model Home Tastefully Updated that lives LG & Very Light & Bright. Huge Kitchen/Family room perfect for entertaining Bonus RM could be 4th bedroom Loft/Office New Tile Floor Master Suite Carpet Family Rm. Inviting Vaulted Entry & Living Room w/Ter. View. Great patio area for B-Q & yard filled w/ colorful perennials 3-Car Scholls Heights Conestoga Middle & SOUTHRIDGE HIGH,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/1/6/5/d/picture-uh=44445278273681cc13286f05146b32d-ps=165dc99817317d249c394b5e30ce17f5.jpg,16,,,2014-05-02 07:27:25,14285340,36,http://www.trulia.com/property/3151262914-16290-SW-Stahl-Dr-Tigard-OR-97223,Bill Brewer,bill_brewer@comcast.net,5036264600,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP-SUBURBAN SW OFFICE,http://www.remax.com/mls/322-14285340,,,,,,,,,
      16858 SW Stellar Dr Sherwood OR 97140,16858,SW Stellar Dr,,Sherwood,Washington,OR,97140,370000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,4,0,2239,165.25235,5 662 sqft,2001,,Sensational wilderness views from all 3 levels. 2 levels of decking including a soaring view from the Master bedroom suite. Fenced backyard with ample room to play. Home backs to Cedar Creek trail. Fantastic location in coveted Woodhaven near Sherwood High and Old Town. Lovingly maintained home. Visit soon...won't last.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/d/e/4/2/picture-uh=9f702afaa858edde658faea4a64c5ce-ps=de427643c9d84c69a6544a777ca38e8e.jpg,16,http://www.visualtour.com/showvt.asp?t=3319090&prt=72,,2014-05-01 09:08:34,14567500,10,http://www.trulia.com/property/3073485935-16858-SW-Stellar-Dr-Sherwood-OR-97140,Kevin Gorman,kevin@kevingormansells.com,(503) 367-4869,,Summa Real Estate Group,http://listings.listhub.net/pages/RMLSOR/14567500/?channel=trulia,,,,,,,,,
      10886 SE Alyssa Dr Happy Valley OR 97086,10886,SE Alyssa Dr,,Happy Valley,Clackamas,OR,97086,322500,$324500,Apr 30 2014,-$2000,-0.6%,$324500,Jan 8 2014,-$2000,-0.6%,,,For Sale,Resale,Single-Family Home,4,2,1,2642,122.06662,,2005,Southgate,Like new home on a dead end street tucked away in a cute neighborhood close to shopping. Bright & Open floor plan with tall ceilings Hardwoods on the main. Maple kitchen w ss appliances pantry island w gas stove. 3bd + large entertainment rm. up and 4th bd/office on main. Master Suite w vaulted ceilings bath w soaker tub. 3rd car tandem garage was converted to a studio w bath kitchenette and separate entrance.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.59/1/4/6/5/picture-uh=20dc6bf3c0e9574e90d0daa8c4a6d047-ps=14659e836411a3594fd4aceeaf25342.jpg,16,,,2014-05-01 09:07:54,14231947,122,http://www.trulia.com/property/1036062672-10886-SE-Alyssa-Dr-Happy-Valley-OR-97086,Marketa Pospisil CRS GRI CSP e-Pro,Info@RealEstatePuzzle.com,(503) 267-1395,,Better Homes and Gardens Real Estate Realty Partners,http://listhub.bhgrealestate.com/pages/RFGBHG/4280005/?channel=trulia,,,,,,,,,
      4639 Black Forest Ct Lake Oswego OR 97035,4639,Black Forest Ct,,Lake Oswego,Clackamas,OR,97035,499000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,2197,227.1279,7 840 sqft,1992,Bryant,Spectacular traditional in Black Forest Estates. Classic street and neighborhood setting with cul-de-sac and common areas. Wonderfully updated home with New Presidential Comp Roof Hardwood Floors on main level 9'ceilings AC;remodeled Master & 1/2 bath; great floorplan Stunning designed backyard with custom patio gorgeous plantings gas fire-pit. Murphy Bed/Desk built-ins ideal for office/guestroom. Swim Easement.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/4/4/d/8/picture-uh=9a5589246cfa069371e85214d124ee-ps=44d86eefcd5291f329bbad3a210a022.jpg,17,http://www.hasson.com/property/29336805/syn/3/,,2014-04-30 06:59:50,14318228,11,http://www.trulia.com/property/3154071439-4639-Black-Forest-Ct-Lake-Oswego-OR-97035,Hasson,marquardb@hasson.com,(503) 534-1502,,Hasson,http://www.hasson.com/property/29336805/syn/3/,,,,,,,,,
      17322 SW Roosevelt St Sherwood OR 97140,17322,SW Roosevelt St,,Sherwood,Washington,OR,97140,394500,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,,,2539,155.37613,5 227 sqft,2004,,Complete info: http://17322swroosevelt.IsNow4Sale.com - Flawless home in the desirable Heron Ridge Estates. Light bright and airy with high ceilings and hardwood floors throughout most of the main floors. Formal living and dining rooms. Gourmet kitchen with island stainless steel appliances including gas range pantry and breakfast nook. Inviting family room with large picture window. Master bedroom retreat with walk-in closet. Master bath with soaking tub shower and dual vanities.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/b/f/6/2/picture-uh=16ff35d735a689eed347d5edd3f64bb-ps=bf623c5979d9342bb08ecd7b11532713.jpg,25,http://eproptours.com/tour/play.htm?vid=17322swroosevelt,,2014-04-29 13:52:02,14537398,12,http://www.trulia.com/property/3154000063-17322-SW-Roosevelt-St-Sherwood-OR-97140,Bill Gaffney,bgaffney@email.com,5033106775,,agentmarketing.com,http://17322swroosevelt.IsNow4Sale.com?rs=trulia,,,,,,,,,
      9022 SW Waverly Dr Tigard OR 97224,9022,SW Waverly Dr,,Tigard,Washington,OR,97224,355000,$365000,Apr 27 2014,-$10000,-2.7%,$365000,Apr 17 2014,-$10000,-2.7%,,,For Sale,Resale,Single-Family Home,3,2,1,2664,133.25826,4 356 sqft,1995,,Fabulous home near Cook Park & Tigard HS!Watch hot-air balloons launch from your deck!3 level home with full daylight basement that includes game area bar area media room with projector & speakers slider to deck and hot tub.Main floor has den and bright open rooms upper level with laundry loft 2 bedrooms & master w/soaking tub and walk-in closet.New roof and new siding before closing with an acceptable offer - choose your own colors!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/a/c/4/f/picture-uh=aaa37920d1bb6980a7ca78ea3ad41d7d-ps=ac4fefade8b422b2aeb7d76411b4b16.jpg,16,http://tours.capella-tours.com/mls/22512,,2014-04-28 08:08:07,14384716,23,http://www.trulia.com/property/3152587325-9022-SW-Waverly-Dr-Tigard-OR-97224,Beth Earnest,beth@bethearnest.com,(503) 822-6875,,Keller Williams Sunset Corridor,http://realestate.kellerwilliams.com/pages/RMLSOR/14384716/?channel=trulia,,,,,,,,,
      3508 Arbor Dr West Linn OR 97068,3508,Arbor Dr,,West Linn,Clackamas,OR,97068,399500,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,0,2729,146.39062,0.39 acres,1945,Robinwood,Nestled in the trees and backing to a natural creek & pond sits this charming remodeled home. Hardwood floors throughout the main floor. Large living room with woodstove two main floor bedrooms & full bath. Kitchen with updated cabinets & granite counters. Upstairs huge master bedroom retreat with vaulted ceilings private deck & remodeled bathroom. Lower level bonus room full bath work shop & storage or separate living area.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/9/7/2/8/picture-uh=5517ea5884923b349724b148d1425825-ps=9728ec10b13a5e60df16d643ac26675.jpg,16,http://eproptours.com/tour/play.htm?vid=3508arbor,,2014-04-28 08:07:18,14531948,13,http://www.trulia.com/property/3129475755-3508-Arbor-Dr-West-Linn-OR-97068,Bill Gaffney,bgaffney@email.com,5033106775,,Change Realty LLC,http://listings.listhub.net/pages/RMLSOR/14531948/?channel=trulia,,,,,,,,,
      11670 SE Aerie Crescent Rd Happy Valley OR 97086,11670,SE Aerie Crescent Rd,,Happy Valley,Clackamas,OR,97086,439947,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,2926,150.35783,,2005,,Better Homes & Gardens Approved! Quality throughout this impeccably maintained Renaissance built home in Happy Valley on West side of Mt Scott located on low traffic street! Near Eagle Landing Golf course Park & trails yet EZ access to I-205. Enjoy the welcoming entry with hardwood floors & spacious Great Room with large granite island in kitchen. Covered patio opens to manicured fenced yard for fun BBQ's. Hurry to see for yourself!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/9/6/e/9/picture-uh=f5a49a3821a5a2986415681bb32f887-ps=96e9bd9ee35484668dd5621ea682.jpg,16,http://terryiverson.com/gallery/HoughTeam/11670,,2014-04-27 06:40:24,14461495,14,http://www.trulia.com/property/3153749673-11670-SE-Aerie-Crescent-Rd-Happy-Valley-OR-97086,Roger Hough,rogerhough@houghteam.com,(503) 345-0388,,Better Homes and Gardens Real Estate Realty Partners,http://listhub.bhgrealestate.com/pages/RFGBHG/4300601/?channel=trulia,,,,,,,,,
      8994 SE Highgate Dr Happy Valley OR 97086,8994,SE Highgate Dr,,Happy Valley,Clackamas,OR,97086,418000,,,,,,,,,,Jun 28th 2001,Pending,Resale,Single-Family Home,3,2,1,2398,174.31192,6 098 sqft,2000,,,,,,,2014-04-27 06:40:02,14689697,14,http://www.trulia.com/property/3105894350-8994-SE-Highgate-Dr-Happy-Valley-OR-97086,,,,,My Secret Agent,http://listings.listhub.net/pages/RMLSOR/14689697/?channel=trulia,,,,,,,,,
      13659 SE Mountain Crest Dr Happy Valley OR 97086,13659,SE Mountain Crest Dr,,Happy Valley,Clackamas,OR,97086,459500,,,,,,,,,,,For Sale,Resale,Single-Family Home,5,3,1,2800,164.10715,,2012,,Less than 2 years old with many upgrades throughout this stunning home with incredible views of mountain range and valley. 2 decks with views . Features 4-5 bedrooms and additional office on main floor. Spacious great room open to kitchen area.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/1/d/e/4/picture-uh=0da6fda89b3de6431c6be7a41f97340-ps=1de4dc7cd9ab34d6404de0c09550712e.jpg,17,http://www.hasson.com/property/29317078/syn/3/,,2014-04-27 06:39:53,14331201,14,http://www.trulia.com/property/3081315673-13659-SE-Mountain-Crest-Dr-Happy-Valley-OR-97086,Hasson,trunkm@hasson.com,(503) 212-2331,,Hasson,http://www.hasson.com/property/29317078/syn/3/,,,,,,,,,
      13231 SW Hillshire Dr Tigard OR 97223,13231,SW Hillshire Dr,,Tigard,Washington,OR,97223,435000,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,1,2313,188.06744,7 405 sqft,1994,,Fantastic Bull Mt 3 Bedroom w/ Den & 3 car garage! Nice open floorplan with vaults skylights and upgrades. This home has hardwood floors newer carpets & new Granite kitchen counters sink & fixtures. Kitchen open to family room w/ cooking isl nook pantry pull outs built ins & Speakers. Master suite with tile double sinks soak tub and walk in. Gorgeous Peaceful backyard with deck and pergola. An extra room off garage too.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/d/5/1/1/picture-uh=603241706d249e56f1899ce7b8d5c871-ps=d511e5a87db5ac7364a62a5c7998198.jpg,15,,,2014-04-27 06:38:54,14392209,14,http://www.trulia.com/property/3153738212-13231-SW-Hillshire-Dr-Tigard-OR-97223,Todd and Leslie McCabe,info@toddmccabe.com,(503) 451-6400,,Keller Williams Realty Portland Premiere,http://realestate.kellerwilliams.com/pages/RMLSOR/14392209/?channel=trulia,,,,,,,,,
