ADDRESS,STREET NUMBER,STREET,APARTMENT,CITY,COUNTY,STATE,ZIP CODE,LIST PRICE,PRIOR PRICE,PRIOR PRICE DATE,CHANGE FROM PRIOR PRICE ($),CHANGE FROM PRIOR PRICE (%),ORIGINAL PRICE,ORIGINAL PRICE DATE,CHANGE FROM ORIGINAL PRICE ($),CHANGE FROM ORIGINAL PRICE (%),SALE PRICE,SALE DATE,STATUS,LISTING TYPE,PROPERTY TYPE,BEDS,FULL BATHS,PARTIAL BATHS,SQ FT,PRICE/SQFT,LOT SIZE,YEAR BUILT,NEIGHBORHOOD,DESCRIPTION,PRIMARY PHOTO,NUMBER OF PHOTOS,VIRTUAL TOUR,MY NOTES,DATE SAVED,MLS ID,DAYS ON TRULIA,URL,AGENT NAME,AGENT EMAIL,AGENT PHONE,BROKER NAME,PROVIDED BY,LISTING SOURCE URL,OPEN HOUSE DATE (1),OPEN HOUSE TIME (1),OPEN HOUSE END TIME (1),OPEN HOUSE DATE (2),OPEN HOUSE START TIME (2),OPEN HOUSE END TIME (2),OPEN HOUSE DATE (3),OPEN HOUSE START TIME (3),OPEN HOUSE END TIME (3)
      17032 SW Lynnly Way Sherwood OR 97140,17032,SW Lynnly Way,,Sherwood,Washington,OR,97140,279900,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,,1380,202.82608,,1993,,Desirable one-level living in Sherwood! Move-in ready and in a fantastic location! Open entry leads to the family room with a vaulted ceiling and a cozy fireplace. The kitchen boasts a chef&apos;s island and lots of cabinet space. Vaulted dining room with a ceiling fan and sliding door that leads to the back patio. Large Master Suite! Newer flooring throughout! Skylights Central Air 1 year AHS Warranty and more. Great backyard with a patio deck and shed. Convenient to park shopping highways restaurants Starbucks and schools! 2013 BHH Affiliates LLC. An independently operated subsidiary of HomeServices of America Inc. a Berkshire Hathaway affiliate and a franchisee of BHH Affiliates LLC. Berkshire Hathaway HomeServices and the Berkshire Hathaway HomeServices symbol are registered service marks of HomeServices of America Inc. Equal Housing Opportunity.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/d/8/7/c/picture-uh=5c8115678dd6609e24dabc3bf648d-ps=d87c3276a58e82108efa4e46675a6921.jpg,20,,,2014-04-24 06:43:26,,4,http://www.trulia.com/property/3132113299-17032-SW-Lynnly-Way-Sherwood-OR-97140,Marie Boatsman,3ckwz3kzab0er.2.postletstrulia.y7zjgw@leads.easyfeeds.com,503-550-8477,,postlets.com,http://postlets.com/s/17032-sw-lynnly-way-sherwood-or-97140/11098296,,,,,,,,,
      29 Del Prado St Lake Oswego OR 97035,29,Del Prado St,,Lake Oswego,Clackamas,OR,97035,459900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,0,2972,154.74428,10 018 sqft,1974,Mount Park,Wonderful value in Mt. Park. Nearly 3000 SF 3 BR plus bonus/could be 4th BR. Well maintained contemporary with open floor plan vaulted ceilings plantation shutters on main. 2 fplcs. Spacious vaulted master suite; large MBA w/ jetted tub spa shower HUGE closet. Comp roof new furnace. Tranquil patio o'looks gorgeous park-like .24 ac lot backing to greenway walking trail. Amazing Mt. Park rec center great Lake Oswego schools!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/c/2/f/5/picture-uh=663cd9c3bb91b7aa673fcf3aa8aa5fc-ps=c2f53161899523dd13fcb01c685888c0.jpg,16,,,2014-04-24 06:42:52,14429544,4,http://www.trulia.com/property/1059463207-29-Del-Prado-St-Lake-Oswego-OR-97035,Judy Tobolski,judytobolski@cbseal.com,(503) 699-3957,,Coldwell Banker Barbara Sue Seal Properties,http://listings.listhub.net/pages/SEAL/33785801/?channel=trulia,,,,,,,,,
      8358 SW Ozette Ct Tualatin OR 97062,8358,SW Ozette Ct,,Tualatin,Washington,OR,97062,349000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,0,2420,144.21487,10 454 sqft,1981,,New listing. Beautiful Tualatin. Light and Bright lots of windows. Very spacious home on calm culdesac large private lot. French doors to formal living with fireplace off kitchen-family room. Newly remodled kitchen bathrooms and new carpet & floors. Call listing agent for showing.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/f/2/f/0/picture-uh=f4f374994c555f98381c92e5779e622-ps=f2f0ede59df4e04a6845df8bf32e48c2.jpg,16,,,2014-04-23 08:06:57,14523639,5,http://www.trulia.com/property/3153253169-8358-SW-Ozette-Ct-Tualatin-OR-97062,Lora Pritchard,loraworldwiderealty@gmail.com,(503) 515-7596,,World Wide Realty Inc.,http://listings.listhub.net/pages/RMLSOR/14523639/?channel=trulia,,,,,,,,,
      21335 SW Martinazzi Ave Tualatin OR 97062,21335,SW Martinazzi Ave,,Tualatin,Washington,OR,97062,425000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,0,2329,182.48175,0.43 acres,1981,,OH Sun. 4/27 2-4. Beautiful home on cozy culdesac close to schools and downtown. Autumwoods neighborhood. 4 bedrooms 2 1/2 baths plus family room. Large backyard with covered patio and lower deck to enjoy outdoor living. RV parking oversized 2 car garage w/work bench. Gas fireplace in living room. Granite kitchen S/S appliances and hardwood floors. New hot water heater back fence and tiled bathroom floors. Immaculate in and out. Must see!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/4/2/5/7/picture-uh=2611da41e94d42b8f31a54821bde39d2-ps=42579f419a765aab86777dde93aa28.jpg,16,,,2014-04-23 08:06:39,14212280,5,http://www.trulia.com/property/3153263003-21335-SW-Martinazzi-Ave-Tualatin-OR-97062,Katie Hale,katiehale@windermere.com,(503) 550-9270,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/24309834/?channel=trulia,,,,,,,,,
      21340 Horton Ct West Linn OR 97068,21340,Horton Ct,,West Linn,Clackamas,OR,97068,500000,,,,,,,,,,,For Sale,Resale,Single-Family Home,5,,,3236,154.51175,10 018 sqft,1983,Rosemont Summit,Wonderful view home located on quiet cul-de-sac in a great established neighborhood! Remodeled kitchen w/quartz counter tops & stainless appliances. Soaring vaulted ceilings in living/dining area. NEW 50 year roof & NEW lifetime Milgard windows. Gorgeous hardwoods in entry hall & kitchen/nook area. Spacious daylight basement w/great storage areas & room for wine cellar. Private yard featuring a gorgeous Magnolia. A must see!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/5/e/9/d/picture-uh=b7811b1a60ddce598caf146f45b1891-ps=5e9d2f3d632d4811d71817e1b2f9dc8.jpg,16,http://www.vht.com/392172238,,2014-04-23 08:06:22,14336609,5,http://www.trulia.com/property/3153299580-21340-Horton-Ct-West-Linn-OR-97068,Jon Sanford,jonsanford@BHHSNW.com,503-927-4470,,BHHS NW Real Estate Lake Oswego,http://www.bhhsnw.com/mls=RTR14336609&s=trulia,,,,,,,,,
      1056 Epperly Way West Linn OR 97068,1056,Epperly Way,,West Linn,Clackamas,OR,97068,439900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,,,2486,176.95093,5 227 sqft,2009,Willamette,Fantastic Arbor Cove location within a mile of Old Town Willamette parks & freeway access. Like new home with Master on the Main Floor + a Guest/Den & full bath. Two bedrooms and a huge Bonus Room + Bath on the upper level make this an ideal layout. Gorgeous wood floors granite counters covered patio & more. Yard is private - this is a winner.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/1/8/a/f/picture-uh=9e8e213e27bdc96a31a88dffbaef215-ps=18af68305a72e766b62f15ccd3d499e.jpg,16,http://www.tourbuzz.net/public/vtour/full/196065/,,2014-04-23 08:06:12,14197222,5,http://www.trulia.com/property/1086288632-1056-Epperly-Way-West-Linn-OR-97068,Linda Heinrichs,lheinrichs@comcast.net,(503) 278-5664,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP- LAKE OSWEGO,http://www.remax.com/mls/322-14197222,,,,,,,,,
      12780 SE Emiko Ct Happy Valley OR 97086,12780,SE Emiko Ct,,Happy Valley,Clackamas,OR,97086,485000,$488500,Apr 22 2014,-$3500,-0.7%,$495000,Jan 23 2014,-$10000,-2%,,,For Sale,Resale,Single-Family Home,5,3,1,3751,129.29886,,1998,,Beautiful home in private culdesac in classic Happy Valley neighborhood. The home has 5 very large bedrooms and 3 bathrooms. The master suite is on the upper level and has a jacuzzi tub. The home is great for entertaining and is wire for surround sound through out. Nearby local school transportation lines shopping and food. Fully landscaped backyard backs up to green space and is fully fenced.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.59/2/f/6/a/picture-uh=10e080d697ee165e2892ca12e4bc22db-ps=2f6a939e832bd7fd6bc6404c5b274ba.jpg,17,,,2014-04-23 08:05:42,14087073,95,http://www.trulia.com/property/3061701311-12780-SE-Emiko-Ct-Happy-Valley-OR-97086,yuwaychel,yuwaychel@gmail.com,(503) 389-0525,,Better Homes and Gardens Real Estate Realty Partners,http://listhub.bhgrealestate.com/pages/RFGBHG/4281748/?channel=trulia,,,,,,,,,
      12269 SW Fuji Ct Tigard OR 97224,12269,SW Fuji Ct,,Tigard,Washington,OR,97224,284900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,1754,162.42874,4 791 sqft,2000,,Come see home designed for entertaining & comfort nxt to grnspce on quiet st. Hrdwd flrs thruout this bright space.Fmly rm wired for speakers & frplce in lvg rm. Mstr ste w/soak tub & wlk-in closet. Plenty of strge in closets unique under-the-strs drwrs & full-height attic. Relax in fnced bckyd near blt-in firepit or install your own hammock. Bckyd also features astro turf w/ drain rck undrnth. Sellers are original owners. Unique home!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/3/2/4/b/picture-uh=19ee6c78d2b0c35c6e5c4e3698b198c2-ps=324b9a455572bf9f8c8c586375bf1e2.jpg,16,http://www.tourfactory.com/idxr1145647,,2014-04-22 06:18:30,14622068,6,http://www.trulia.com/property/3153235120-12269-SW-Fuji-Ct-Tigard-OR-97224,Nick Shivers,sold@westonepro.com,(503) 594-0805,,Keller Williams Portland Central,http://realestate.kellerwilliams.com/pages/RMLSOR/14622068/?channel=trulia,,,,,,,,,
      22754 SW Highland Dr Sherwood OR 97140,22754,SW Highland Dr,,Sherwood,Washington,OR,97140,269900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,,,1960,137.70409,5 227 sqft,1967,,OPEN HOUSE SUNDAY 4/27 FROM 1-3! Beautifully remodeled! Main level living. Formal lr w/gas fp kit w/gas appl bi oven fridge + adjoins dining rm. Open family rm w/French doors into sunrm office den or non-conforming 4th bedrm area w/territorial views. Serene backyard w/deck mature plantings. 2 car garage. NEW interior paint carpets flooring bath vanities + fixtures H2O heater front stairs + deck lighting.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/a/5/7/6/picture-uh=23263ff4dc52e6553d2cc26d8cb94fd-ps=a576c69416c8f63a50e6ac83175119.jpg,15,http://www.pdxvtours.com/jeffc75/allscreen.php,,2014-04-21 05:32:39,14521373,8,http://www.trulia.com/property/3153098219-22754-SW-Highland-Dr-Sherwood-OR-97140,Jeff Capen,info@dennisoncapengroup.com,5038885191,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP-BROADWAY OFFICE,http://www.remax.com/mls/322-14521373,,,,,,,,,
      1950 Green Acres Ln Lake Oswego OR 97034,1950,Green Acres Ln,,Lake Oswego,Clackamas,OR,97034,489900,$499900,Apr 17 2014,-$10000,-2%,$525000,Sep 10 2013,-$35100,-6.7%,,,For Sale,Resale,Single-Family Home,4,2,1,2659,184.2422,,2013,Glenmorrie,JUST REDUCED 50K! Open house Saturday 9/28 1:00 - 3:00 pm. New construction offers terrific blend of luxury and value in Lake Oswego! 4 bedroom 2.5 bath floor plan includes master suite on the main level open kitchen with island and stainless steel appliances bonus room den/office mud room covered porch finished 2-car garage with space for workshop and more. Large lot and fenced backyard.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/a/4/e/f/picture-uh=3ec563f53572314e89c3d4f9cb892412-ps=a4ef9011f0889a746e7f79d418d71621.jpg,16,,,2014-04-20 03:26:44,13470174,180+,http://www.trulia.com/property/3001595333-1950-Green-Acres-Ln-Lake-Oswego-OR-97034,William Fendon,info@willfendonproperties.com,(503) 534-3530,,Cascade Sotheby's International Realty,http://listhub.sothebysrealty.com/pages/RFGSIR/20385363/?channel=trulia,,,,,,,,,
      11266 SW 91st Ct Tigard OR 97223,11266,SW 91st Ct,,Tigard,Washington,OR,97223,270000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,2012,134.19482,7 840 sqft,1992,,A beautiful 2-Story Home with 4 bedrooms 2.1 bathrooms and 2 012 square feet. Features a living room kitchen dining family room bonus room master suite and utility room. The exterior features a front porch rear deck fenced in yard and a 2-car attached garage. Come see today.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/f/f/b/e/picture-uh=b4d6310cea5f9c71731a8e2153812f0-ps=ffbe70abdd70241e5477a3de7fe29517.jpg,21,,,2014-04-20 03:23:29,14488536,9,http://www.trulia.com/property/3152936076-11266-SW-91st-Ct-Tigard-OR-97223,Mal &amp; Seitz,hud@malandseitz.com,(503) 405-4785,,Mal & Seitz Real Estate,http://listings.listhub.net/pages/RMLSOR/14488536/?channel=trulia,,,,,,,,,
      1858 Southshore Blvd Lake Oswego OR 97034,1858,Southshore Blvd,,Lake Oswego,Clackamas,OR,97034,484000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,0,2068,234.04256,10 018 sqft,1974,Palisades,Open vaulted floor plan. Hardwood & tile floors thru-out main. Cherry cabinets Silestone countertops. Teak floors Vaulted loft & bedrooms 4 French doors open to private outdoor living area. Almost everything replaced but still room to make your own style. Roof furnace windows garage door remodeled baths flooring carpet decks fence retaining wall Extra parking area appliances a true GEM! Must see inside! Very cool!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/b/e/3/e/picture-uh=6acbb2128580f076bd9c72162449b66-ps=be3e5eb5ab70699a70c67957dc15fcb.jpg,16,http://eproptours.com/tour/play.htm?vid=1858southshoreblvd,,2014-04-20 03:23:09,14454606,9,http://www.trulia.com/property/1082772388-1858-Southshore-Blvd-Lake-Oswego-OR-97034,Dana Manning,dana@danamanning.com,(503) 880-7875,,Summa Real Estate Group,http://listings.listhub.net/pages/RMLSOR/14454606/?channel=trulia,,,,,,,,,
      655 Rosemont Rd West Linn OR 97068,655,Rosemont Rd,,West Linn,Clackamas,OR,97068,399500,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,,,1742,229.33409,4.19 acres,1959,Stafford - Tualatin Valley,This is the old Minsinger Nursery property. The house is livable but could definitely use some love! There are several out-buildings on just over 4 acres including greenhouses shops & equipment storage. The land is rolling & partially treed. A little overgrown but gorgeous setting to either rebuild what's there or clear and build a new home in area of million dollar plus homes farms vineyards etc. Call agent for more information.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/d/b/f/8/picture-uh=54ceb6b7d9479bc1c640c22e56f588-ps=dbf8fbc3b4ea1d7144663762cf45d0b7.jpg,13,http://www.vht.com/392166781,,2014-04-20 03:21:38,14682678,9,http://www.trulia.com/property/3153001956-655-Rosemont-Rd-West-Linn-OR-97068,Tom Eilers,teilers@comcast.net,(503) 522-5372,,BHHS NW Real Estate Lake Oswego,http://www.bhhsnw.com/mls=RTR14682678&s=trulia,,,,,,,,,
      995 Southshore Blvd Lake Oswego OR 97034,995,Southshore Blvd,,Lake Oswego,Clackamas,OR,97034,499900,,,,,,,,,,,For Sale,Resale,Single-Family Home,5,2,0,2571,194.43796,0.41 acres,1953,Palisades,Unique day ranch lovingly remodeled inside and out over the last decade while retaining it's original charm. Landscaping boasts exotic hardwood decks a high end spa beautiful shrubs and trees new sod recycled concrete walls and stamped concrete driveway and walkways. Lives large as a single family home but also has two separate living areas with separate kitchens bathrooms and entries. Boat easement. Seller is licensed RE agent.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/3/f/1/0/picture-uh=3cefb4fb98526c611cdded0f27d86b6-ps=3f10df13244de3e12270e96aeb61faf.jpg,16,,,2014-04-20 03:21:24,14371469,8,http://www.trulia.com/property/3153094302-995-Southshore-Blvd-Lake-Oswego-OR-97034,Jeremy Fershleiser,jeremy.fershleiser@ziprealty.com,(503) 351-8060,,ZipRealty,http://listings.listhub.net/pages/RMLSOR/14371469/?channel=trulia,,,,,,,,,
      11465 SW Roberts Ct Tualatin OR 97062,11465,SW Roberts Ct,,Tualatin,Washington,OR,97062,354900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,,,0,,1992,,Well maintained Tualatin 4 bedroom just blocks to middle school with large bay windows vaulted ceilings in living room and master. Central air is installed for your comfort. Formal dining and kitchen open to nook and family room. This property offers RV parking and outdoor shed. Landscaped yard has apple plum fig trees plus vegetable garden a great place to enjoy summer.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/3/5/8/b/picture-uh=a64ae7d03dc4de4b9cca75843018d87d-ps=358b13c02faf4cad8e628f8a0c9f962.jpg,16,http://11465robertsct.edgelistingpro.com/hd_tour,,2014-04-20 03:20:41,,8,http://www.trulia.com/property/3121945135-11465-SW-Roberts-Ct-Tualatin-OR-97062,Jean Stevens,jean@equityoregon.com,(503) 720-1642,,Equity Oregon via edgelistingpro.com,http://11465robertsct.edgelistingpro.com,,,,,,,,,
      10251 SE 100th Dr Happy Valley OR 97086,10251,SE 100th Dr,,Happy Valley,Clackamas,OR,97086,495000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,1,,0,,1982,,To view this home please contact Philip Sutton at (360) 907-1036. Beautiful home in quiet classic Happy Valley neighborhood. Former model home one of the largest in neighborhood! The home has 4 very large bedrooms and 3 1/2 bathrooms. The master suite is on the upper level Vaulted ceilings and has a jacuzzi tub. The home is great for entertaining. Nearby local school transportation lines shopping and food. New Gas furnace $5000.00 Trees in backyard like backing to a green space and is fully fenced. To get pre-qualified please call at (253) 468-8552 or email at ashearer@guildmortgage.net NMLS #Aaron Shearer WA-MLO-373721 .,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/d/4/d/6/picture-uh=efc3752d45a7a43ba04a807bca6290a7-ps=d4d6d1bba9bd8fc054cb1a8729989821.jpg,9,http://10251100thdr.edgelistingpro.com/hd_tour,,2014-04-19 08:36:23,,10,http://www.trulia.com/property/3152870738-10251-SE-100th-Dr-Happy-Valley-OR-97086,Philip Sutton,242114@lead.edgelistingpro.com,360-907-1036,,Habitation Homes Real Estate LLC. via edgelistingpro.com,http://10251100thdr.edgelistingpro.com,,,,,,,,,
      9429 SE Links Ave Happy Valley OR 97086,9429,SE Links Ave,,Happy Valley,Clackamas,OR,97086,459900,$479900,Apr 18 2014,-$20000,-4.2%,$479900,Jan 31 2014,-$20000,-4.2%,,,For Sale,Resale,Single-Family Home,4,,,3070,149.80457,7 840 sqft,2005,,Beautiful craftsman style home in Jackson Hills. Nice floor plan with great room style kitchen and living room. Lots of windows makes this entire house fill with natural light. Big master suite with walk-in closet gas fireplace and soaking tub. 4 Bedrooms PLUS a big bonus room with double door entry. Nice details throughout the home. Beautiful covered back deck fenced garden beds sprinkler system and room to play. Motivated Seller!!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.59/8/1/6/9/picture-uh=2e9918817ff936b2e5cbf804fd0dced-ps=8169ca14f983491e7d399cfb98a5eb.jpg,16,http://www.visualtour.com/shownp.asp?SK=13&T=3247307,,2014-04-19 08:35:29,14606551,87,http://www.trulia.com/property/3144306972-9429-SE-Links-Ave-Happy-Valley-OR-97086,Gloria Hahn,hahnteam@involved.com,(503) 659-1550,,RE/MAX Pacific Northwest RE/MAX PREFERRED INC REALTORS,http://www.remax.com/mls/322-14606551,,,,,,,,,
      6498 Horton Rd West Linn OR 97068,6498,Horton Rd,,West Linn,Clackamas,OR,97068,459000,$474800,Apr 16 2014,-$15800,-3.3%,$474800,Mar 23 2014,-$15800,-3.3%,,,For Sale,Resale,Single-Family Home,3,,,2542,180.56648,10 018 sqft,1986,Rosemont Summit,Well-maintained home in wonderful neighborhood within the Trillium Creek boundary. Newer 50-yr roof. Peekaboo views of Mt. Hood. Home also features hardwood floors skylights window seats and bay windows. Lots of natural light. Tons of storage areas. Large private entertainer's deck with great views.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/7/f/2/3/picture-uh=30d0b4647bda568099658e208fdd22-ps=7f236092f99aa5f1d962ff1a7d55c5.jpg,15,,,2014-04-17 02:32:51,14140539,35,http://www.trulia.com/property/3149906015-6498-Horton-Rd-West-Linn-OR-97068,Randal Crowe,rcrowe@remax.net,(503) 681-9446,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP-HILLSBORO OFFICE,http://www.remax.com/mls/322-14140539,,,,,,,,,
      4350 SW Halcyon Rd Tualatin OR 97062,4350,SW Halcyon Rd,,Tualatin,Clackamas,OR,97062,320000,$325000,Apr 26 2014,-$5000,-1.5%,$374900,Nov 3 2013,-$54900,-14.6%,,,For Sale,Resale,Single-Family Home,1,3,0,3232,99.0099,0.88 acres,2006,Stafford - Tualatin Valley,CASH ONLY! SOLD AS-IS Buy your own Private Island! Have your dreams come true this one of a kind beautiful gated secluded gem like house located on an over-sized lot! Your own private water and sewer! Separate outbuilding with studio. Surround sound Intercom Hardwood Tile Granite. Huge Master Suite 1077sq.ft with Steam Shower Fireplace and Office Two Bonus Rooms with Fireplace Wet Bar. Wrap around deck Automatic Gate.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.57/4/7/9/9/picture-uh=bcbc566dc348295b5155548f0c8dc3d-ps=47991bf97162ab5d988751fac95ec5a.jpg,16,http://tour.circlepix.com/home/XB4DKB,,2014-04-17 02:32:11,13237335,175,http://www.trulia.com/property/3042182981-4350-SW-Halcyon-Rd-Tualatin-OR-97062,Oksana Tsarenko,ostsarenko@msn.com,(360) 609-3465,,Realty Pro Inc.,http://listings.listhub.net/pages/RMLSOR/13237335/?channel=trulia,,,,,,,,,
      12655 SW 131st Ave Tigard OR 97223,12655,SW 131st Ave,,Tigard,Washington,OR,97223,385000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,2206,174.52403,7 840 sqft,1993,,Location location location... Close to parks Hwy 217 malls and entertainment venues. Incredible pride of ownership shows in this 4 bedroom/2 1/2 bath home. New fence new fireplace newer HVAC surround sound wonderful well-maintained hot tub and incredible landscaped yard for entertaining.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/2/0/b/3/picture-uh=23e1ca24893949c39242d2f8746230e4-ps=20b35c258f8520251d4394fd1851b76.jpg,17,http://www.hasson.com/property/28928469/syn/3/,,2014-04-17 02:31:01,14364187,12,http://www.trulia.com/property/1082155983-12655-SW-131st-Ave-Tigard-OR-97223,Hasson,johnsonj@hasson.com,(503) 212-5056,,Hasson,http://www.hasson.com/property/28928469/syn/3/,,,,,,,,,
